episode,episode_reward,score,epsilon,training_loss,moving_average_score,steps,steps_survived,food_collected,terminated,truncated,end_reason,environment_steps,optimizer_updates
1354,-10.56,0,0.2793015,0.04251631554091416,3.9,57,56,0,True,False,wall,75863,18716
1355,-10.3,0,0.2790070000000001,0.0005299660260789096,3.8,31,30,0,True,False,wall,75894,18724
1356,9.18999999999998,20,0.27820900000000004,0.04208672157255933,3.9,84,83,2,True,False,self,75978,18745
1357,-0.9099999999999895,10,0.2773255,0.019664281539482308,4,93,92,1,True,False,wall,76071,18768
1358,8.640000000000011,20,0.27600500000000006,0.03386787514193981,4.2,139,138,2,True,False,wall,76210,18803
1359,-10.93,0,0.275112,0.037151989016516986,4.2,94,93,0,True,False,wall,76304,18827
1360,-10.34,0,0.27477950000000007,0.0005143542985024396,4.2,35,34,0,True,False,wall,76339,18835
1361,-10.39,0,0.2743995,0.0007579153141705319,4.2,40,39,0,True,False,wall,76379,18845
1362,-10.43,0,0.2739815000000001,0.013821279145883058,4,44,43,0,True,False,wall,76423,18856
1363,-10.33,0,0.2736585,0.03299124553773759,4,34,33,0,True,False,wall,76457,18865
1364,-10.870000000000001,0,0.2728225000000001,0.060667650621987625,4,88,87,0,True,False,wall,76545,18887
1365,-10.38,0,0.272452,0.05963127074064687,4,39,38,0,True,False,wall,76584,18897
1366,-10.21,0,0.2722430000000001,0.05845989463268779,4,22,21,0,True,False,wall,76606,18902
1367,-10.74,0,0.2715305,0.03891614510365272,4,75,74,0,True,False,wall,76681,18921
1368,-10.22,0,0.271312,0.025091675682536636,3.9,23,22,0,True,False,wall,76704,18927
1369,-10.25,0,0.271065,0.02531683380463316,3.9,26,25,0,True,False,wall,76730,18933
1370,8.02999999999999,20,0.2691650000000001,0.03562190290482249,4.1,200,199,2,True,False,wall,76930,18983
1371,-10.11,0,0.26905100000000004,0.049393003418420754,4.1,12,11,0,True,False,wall,76942,18986
1372,-11.860000000000001,0,0.26727449999999997,0.028620325770424778,4,187,186,0,True,False,wall,77129,19033
1373,-1.069999999999986,10,0.2662390000000001,0.033010473618223506,4.1,109,108,1,True,False,wall,77238,19060
1374,8.98999999999996,20,0.265251,0.062404668989564434,4.3,104,103,2,True,False,self,77342,19086
1375,-10.780000000000001,0,0.2645005,0.037348333757836374,4.3,79,78,0,True,False,wall,77421,19106
1376,-0.389999999999997,10,0.2641110000000001,0.0003913493870641105,4.4,41,40,1,True,False,wall,77462,19116
1377,-0.40999999999999304,10,0.26370250000000006,0.027122830133355983,4.5,43,42,1,True,False,wall,77505,19127
1378,-1.1799999999999855,10,0.26256250000000003,0.03956946032994892,4.6,120,119,1,True,False,wall,77625,19157
1379,-10.4,0,0.262173,0.029403652349719776,4.5,41,40,0,True,False,wall,77666,19167
1380,-0.41999999999999815,10,0.26175500000000007,0.027162228763865478,4.6,44,43,1,True,False,wall,77710,19178
1381,-0.5099999999999998,10,0.26125149999999997,0.03428895670535544,4.7,53,52,1,True,False,wall,77763,19191
1382,-10.23,0,0.2610235000000001,0.049499988560758844,4.7,24,23,0,True,False,wall,77787,19197
1383,-11.530000000000001,0,0.25956049999999997,0.030370044527211204,4.7,154,153,0,True,False,wall,77941,19236
1384,-0.3000000000000007,10,0.2592565,0.07322391782872728,4.8,32,31,1,True,False,wall,77973,19244
1385,-10.22,0,0.2590380000000001,0.025053927092812955,4.8,23,22,0,True,False,wall,77996,19250
1386,-0.7399999999999878,10,0.2583160000000001,0.031157887816478155,4.9,76,75,1,True,False,wall,78072,19269
1387,-0.7099999999999902,10,0.2576225000000001,0.04115182008536067,5,73,72,1,True,False,wall,78145,19287
1388,18.579999999999973,30,0.25623550000000006,0.03278556406924812,5.3,146,145,3,True,False,self,78291,19323
1389,-2.699999999999953,10,0.25365150000000003,0.041369014238144326,5.4,272,271,1,True,False,wall,78563,19391
1390,-10.3,0,0.25335700000000005,0.018925330241472693,5.3,31,30,0,True,False,wall,78594,19399
1391,-0.2400000000000002,10,0.25311000000000006,0.02132901402572835,5.4,26,25,1,True,False,wall,78620,19406
1392,-0.7999999999999918,10,0.25233099999999997,0.06634301624508225,5.5,82,81,1,True,False,wall,78702,19426
1393,8.059999999999977,20,0.25045950000000006,0.03645105209921449,5.6,197,196,2,True,False,self,78899,19475
1394,-10.52,0,0.24995600000000007,0.03177305311172469,5.4,53,52,0,True,False,wall,78952,19489
1395,-10.64,0,0.24933850000000002,0.09208651431617909,5.4,65,64,0,True,False,wall,79017,19505
1396,-0.269999999999996,10,0.24906300000000003,0.04250978615268001,5.5,29,28,1,True,False,wall,79046,19512
1397,-10.790000000000001,0,0.24830300000000005,0.07393742086569546,5.4,80,79,0,True,False,wall,79126,19532
1398,-0.6099999999999905,10,0.2477045000000001,0.05547443540490349,5.5,63,62,1,True,False,wall,79189,19548
1399,-10.42,0,0.24729599999999996,0.040350066032260656,5.5,43,42,0,True,False,wall,79232,19559
1400,-0.27999999999999936,10,0.2470110000000001,0.04168543334318591,5.6,30,29,1,True,False,wall,79262,19566
1401,-11.110000000000001,0,0.24594700000000003,0.037169819271574464,5.5,112,111,0,True,False,wall,79374,19594
1402,-10.540000000000001,0,0.24542449999999993,0.01086498259974178,5.5,55,54,0,True,False,wall,79429,19608
1403,-10.24,0,0.24518700000000004,0.024703413039484683,5.5,25,24,0,True,False,wall,79454,19614
1404,-10.4,0,0.2447975,0.02955993536452297,5.4,41,40,0,True,False,wall,79495,19624
1405,-12.509999999999991,0,0.2424035,0.05620376724659258,5.4,252,251,0,True,False,wall,79747,19687
1406,-10.17,0,0.24223250000000007,0.029494019399862736,5.3,18,17,0,True,False,wall,79765,19692
1407,-0.47000000000000064,10,0.24176700000000007,0.06114116011182583,5.4,49,48,1,True,False,wall,79814,19704
1408,-11.290000000000001,0,0.24053199999999997,0.057894244536962076,5.4,130,129,0,True,False,wall,79944,19737
1409,-10.46,0,0.24008550000000006,0.04010267076294192,5.4,47,46,0,True,False,wall,79991,19748
1410,-10.27,0,0.23981950000000007,0.0004950182504087154,5.4,28,27,0,True,False,wall,80019,19755
1411,-10.21,0,0.23961050000000006,0.00031614425097359344,5.1,22,21,0,True,False,wall,80041,19761
1412,-10.76,0,0.23887900000000006,0.015755107516030733,5,77,76,0,True,False,wall,80118,19780
1413,-10.530000000000001,0,0.23836600000000008,0.052866123277843666,5,54,53,0,True,False,wall,80172,19794
1414,-10.780000000000001,0,0.2376155000000001,0.03882348620161218,5,79,78,0,True,False,wall,80251,19813
1415,-10.72,0,0.23692200000000008,0.04647336579785731,4.9,73,72,0,True,False,wall,80324,19832
1416,-10.21,0,0.23671300000000006,0.0005693752900697291,4.9,22,21,0,True,False,wall,80346,19837
1417,-10.14,0,0.23657050000000002,0.03701395547250286,4.9,15,14,0,True,False,wall,80361,19841
1418,-10.39,0,0.23619050000000008,0.07373446435813094,4.8,40,39,0,True,False,wall,80401,19851
1419,-10.44,0,0.23576300000000006,0.05337303505935283,4.8,45,44,0,True,False,wall,80446,19862
1420,-10.31,0,0.23545899999999997,0.0190284048585454,4.8,32,31,0,True,False,wall,80478,19870
1421,-10.58,0,0.2348985,0.05909280660756243,4.6,59,58,0,True,False,wall,80537,19885
1422,-10.19,0,0.2347085,0.05959844636963681,4.5,20,19,0,True,False,wall,80557,19890
1423,-11.850000000000001,0,0.23294150000000002,0.04810626957497215,4.4,186,185,0,True,False,wall,80743,19936
1424,-10.940000000000001,0,0.232039,0.04922699974364756,4.4,95,94,0,True,False,wall,80838,19960
1425,-11.57,0,0.23053800000000002,0.048050873909232905,4.4,158,157,0,True,False,wall,80996,20000
1426,-0.6599999999999877,10,0.22989199999999999,0.027207302617813078,4.4,68,67,1,True,False,wall,81064,20017
1427,-10.2,0,0.22969250000000008,0.030046292260522023,4.3,21,20,0,True,False,wall,81085,20022
1428,-10.24,0,0.22945499999999996,0.0005694245434521387,4.3,25,24,0,True,False,wall,81110,20028
1429,18.8199999999999,30,0.22829599999999994,0.019453354691992695,4.6,122,121,3,True,False,wall,81232,20059
1430,7.089999999999808,20,0.225503,0.036464900682976926,4.8,294,293,2,True,False,wall,81526,20132
1431,-10.1,0,0.22539849999999995,0.04891562475434815,4.8,11,10,0,True,False,wall,81537,20135
1432,-10.32,0,0.2250850000000001,0.07336684822075767,4.6,33,32,0,True,False,wall,81570,20143
1433,-0.45999999999999375,10,0.22462899999999997,0.024942757896496914,4.6,48,47,1,True,False,wall,81618,20155
1434,-0.5899999999999963,10,0.2240495,0.010045263838643828,4.6,61,60,1,True,False,wall,81679,20170
1435,-10.11,0,0.22393550000000007,0.09733356354990974,4.5,12,11,0,True,False,wall,81691,20173
1436,-12.759999999999986,0,0.22130400000000006,0.038109393096445794,4.3,277,276,0,True,False,wall,81968,20243
1437,-10.61,0,0.220715,0.04926034715608694,4.2,62,61,0,True,False,wall,82030,20258
1438,-10.65,0,0.22008800000000006,0.026203024221638983,4.2,66,65,0,True,False,wall,82096,20275
1439,-10.9,0,0.21922350000000002,0.047303604554062156,4.2,91,90,0,True,False,wall,82187,20297
1440,-1.1899999999999817,10,0.218074,0.0474852814110026,4.3,121,120,1,True,False,wall,82308,20328
1441,-10.48,0,0.21760849999999998,0.07394331987112916,4.3,49,48,0,True,False,wall,82357,20340
1442,-0.15000000000000036,10,0.21744700000000006,0.0008964429434854537,4.4,17,16,1,True,False,wall,82374,20344
1443,-10.51,0,0.21695300000000006,0.045601529644605204,4.4,52,51,0,True,False,wall,82426,20357
1444,-10.850000000000001,0,0.2161360000000001,0.04065978609618138,4.4,86,85,0,True,False,wall,82512,20379
1445,9.219999999999992,20,0.21536650000000002,0.05126575907052029,4.3,81,80,2,True,False,wall,82593,20399
1446,-10.28,0,0.21509100000000003,0.0010359481259781336,4.2,29,28,0,True,False,wall,82622,20406
1447,-1.1199999999999797,10,0.2140080000000001,0.020843308120925816,4.3,114,113,1,True,False,wall,82736,20435
1448,-10.13,0,0.21387500000000004,0.09712903782686529,4.3,14,13,0,True,False,wall,82750,20438
1449,-0.9799999999999969,10,0.21292500000000003,0.0416515968227759,4.4,100,99,1,True,False,wall,82850,20463
1450,-10.83,0,0.21212700000000007,0.049174683452639284,4.4,84,83,0,True,False,wall,82934,20484
1451,-10.9,0,0.21126250000000002,0.032971634896492345,4.4,91,90,0,True,False,wall,83025,20507
1452,9.390000000000015,20,0.21065449999999997,0.05594227830079035,4.6,64,63,2,True,False,self,83089,20523
1453,9.699999999999989,20,0.2103410000000001,0.019212673123547575,4.8,33,32,2,True,False,wall,83122,20531
1454,-10.21,0,0.2101320000000001,0.0005546332007118812,4.8,22,21,0,True,False,wall,83144,20537
1455,38.21999999999994,50,0.208384,0.035536918122291,5.3,184,183,5,True,False,self,83328,20583
1456,28.60000000000001,40,0.2070065000000001,0.04914588471163168,5.5,145,144,4,True,False,wall,83473,20619
1457,19.31999999999997,30,0.20632249999999996,0.049423080679844134,5.7,72,71,3,True,False,self,83545,20637
1458,-0.32999999999999297,10,0.20599,0.033289723732094795,5.6,35,34,1,True,False,wall,83580,20646
1459,-10.73,0,0.2052870000000001,0.04103987478204848,5.6,74,73,0,True,False,wall,83654,20664
1460,-0.39000000000000057,10,0.20489750000000007,0.015274022269295529,5.7,41,40,1,True,False,wall,83695,20674
1461,28.31000000000003,40,0.20324449999999994,0.043773695222625975,6.1,174,173,4,True,False,wall,83869,20718
1462,-10.15,0,0.2030925,0.0371912269765744,6.1,16,15,0,True,False,wall,83885,20722
1463,-0.8599999999999959,10,0.20225650000000006,0.0814513054448815,6.2,88,87,1,True,False,wall,83973,20744
1464,-10.24,0,0.20201900000000006,0.0734101483928195,6.2,25,24,0,True,False,wall,83998,20750
1465,-0.36999999999999567,10,0.20164850000000012,0.02980965609604027,6.3,39,38,1,True,False,wall,84037,20760
1466,8.929999999999907,20,0.20060349999999993,0.03837204745030721,6.5,110,109,2,True,False,self,84147,20787
1467,9.409999999999972,20,0.20001449999999998,0.07389390191929124,6.7,62,61,2,True,False,wall,84209,20803
1468,-10.64,0,0.19939700000000005,0.06450512063202041,6.7,65,64,0,True,False,wall,84274,20819
1469,-10.58,0,0.19883649999999997,0.020314683142350985,6.7,59,58,0,True,False,wall,84333,20834
1470,-10.12,0,0.19871300000000003,0.04907481907866895,6.5,13,12,0,True,False,wall,84346,20837
1471,-12.629999999999988,0,0.19620500000000007,0.04507586202420167,6.5,264,263,0,True,False,wall,84610,20903
1472,-10.56,0,0.1956635,0.04217372320064377,6.5,57,56,0,True,False,wall,84667,20917
1473,8.569999999999983,20,0.19427649999999996,0.04010845416436299,6.6,146,145,2,True,False,self,84813,20954
1474,-10.47,0,0.19382050000000006,0.025078356304826837,6.4,48,47,0,True,False,wall,84861,20966
1475,-10.13,0,0.1936875,0.0006738617084920406,6.4,14,13,0,True,False,wall,84875,20969
1476,9.129999999999939,20,0.19283250000000007,0.04530689736408101,6.5,90,89,2,True,False,self,84965,20992
1477,9.369999999999962,20,0.19220550000000003,0.055006114051138866,6.6,66,65,2,True,False,self,85031,21008
1478,9.410000000000004,20,0.19161650000000008,0.018583739503810648,6.7,62,61,2,True,False,wall,85093,21024
1479,-0.519999999999996,10,0.1911035000000001,0.05657482657429332,6.8,54,53,1,True,False,wall,85147,21037
1480,27.62000000000028,40,0.18879500000000005,0.03374928455670043,7.1,243,242,4,True,False,self,85390,21098
1481,8.389999999999883,20,0.1872370000000001,0.046865540576130495,7.2,164,163,2,True,False,self,85554,21139
1482,-0.7899999999999885,10,0.18646750000000012,0.036992923995421735,7.3,81,80,1,True,False,wall,85635,21159
1483,8.989999999999945,20,0.18547950000000002,0.056890917666560896,7.5,104,103,2,True,False,self,85739,21185
1484,-10.24,0,0.18524200000000013,0.06369052469381131,7.4,25,24,0,True,False,wall,85764,21192
1485,9.399999999999935,20,0.18464350000000007,0.06904780109180138,7.6,63,62,2,True,False,wall,85827,21207
1486,9.310000000000002,20,0.18395950000000005,0.06541289523172761,7.7,72,71,2,True,False,wall,85899,21225
1487,-1.8399999999999839,10,0.18219249999999998,0.05338059109883343,7.7,186,185,1,True,False,wall,86085,21272
1488,19.079999999999938,30,0.18128050000000007,0.0549336969822131,7.7,96,95,3,True,False,self,86181,21296
1489,-10.3,0,0.1809860000000001,0.0367207287272322,7.6,31,30,0,True,False,wall,86212,21304
1490,-0.36999999999999567,10,0.18061550000000004,0.09738665625142555,7.7,39,38,1,True,False,wall,86251,21313
1491,-0.7599999999999998,10,0.17987450000000005,0.05894283950474346,7.7,78,77,1,True,False,wall,86329,21333
1492,-10.21,0,0.17966550000000003,0.08768112547695636,7.6,22,21,0,True,False,wall,86351,21338
1493,-0.11999999999999922,10,0.17953249999999998,0.07369287702749716,7.5,14,13,1,True,False,wall,86365,21342
1494,-10.34,0,0.17920000000000003,0.06541983913888948,7.5,35,34,0,True,False,wall,86400,21351
1495,-10.32,0,0.17888649999999995,0.03686810575891286,7.5,33,32,0,True,False,wall,86433,21359
1496,9.069999999999993,20,0.17797450000000004,0.06736803482514613,7.6,96,95,2,True,False,wall,86529,21383
1497,9.490000000000002,20,0.17746150000000005,0.056675193670134134,7.8,54,53,2,True,False,self,86583,21396
1498,-10.48,0,0.17699600000000004,0.03398338685376355,7.7,49,48,0,True,False,wall,86632,21409
1499,8.859999999999971,20,0.1758845,0.06635335688619746,7.9,117,116,2,True,False,wall,86749,21438
1500,-10.58,0,0.17532400000000004,0.03953699325211346,7.8,59,58,0,True,False,wall,86808,21453
1501,-2.1099999999999604,10,0.17330049999999997,0.055540476863619535,7.9,213,212,1,True,False,wall,87021,21506
1502,19.579999999999977,30,0.17286349999999995,0.09309974436870437,8.2,46,45,3,True,False,wall,87067,21517
1503,-10.3,0,0.17256900000000008,0.01869787328178063,8.2,31,30,0,True,False,wall,87098,21525
1504,-10.790000000000001,0,0.171809,0.07306320351563045,8.2,80,79,0,True,False,wall,87178,21545
1505,18.579999999999842,30,0.17042200000000007,0.02843146161899927,8.5,146,145,3,True,False,self,87324,21582
1506,8.50999999999992,20,0.16897800000000007,0.06533000876018043,8.7,152,151,2,True,False,wall,87476,21620
1507,8.249999999999876,20,0.16728700000000007,0.06681263327283721,8.8,178,177,2,True,False,self,87654,21664
1508,-10.1,0,0.1671825,0.19525701304276785,8.8,11,10,0,True,False,wall,87665,21667
1509,-11.430000000000001,0,0.16581449999999998,0.05322840051990675,8.8,144,143,0,True,False,wall,87809,21703
1510,-12.329999999999995,0,0.1635915,0.04844026167973362,8.8,234,233,0,True,False,wall,88043,21761
1511,-0.6599999999999984,10,0.16294550000000008,0.01765674925306538,8.9,68,67,1,True,False,wall,88111,21778
1512,-10.14,0,0.16280300000000003,0.036517645363346674,8.9,15,14,0,True,False,wall,88126,21782
1513,8.650000000000016,20,0.16149200000000008,0.06711771533508519,9.1,138,137,2,True,False,wall,88264,21817
1514,-10.13,0,0.16135900000000003,0.0490413235190014,9.1,14,13,0,True,False,wall,88278,21820
1515,8.719999999999992,20,0.16011450000000005,0.03152997284125762,9.3,131,130,2,True,False,wall,88409,21853
1516,-0.4499999999999975,10,0.15966800000000003,0.07288184943899978,9.4,47,46,1,True,False,wall,88456,21865
1517,8.329999999999949,20,0.158053,0.04221108695422854,9.6,170,169,2,True,False,self,88626,21907
1518,-0.6999999999999886,10,0.1573690000000001,0.024790546293338087,9.7,72,71,1,True,False,wall,88698,21925
1519,-10.93,0,0.15647599999999995,0.048924105243107384,9.7,94,93,0,True,False,wall,88792,21949
1520,-0.6799999999999873,10,0.15581100000000003,0.01775795193252099,9.8,70,69,1,True,False,wall,88862,21966
1521,19.329999999999952,30,0.15513650000000012,0.04091888604226471,10.1,71,70,3,True,False,wall,88933,21984
1522,-1.2799999999999994,10,0.15390150000000002,0.05539011059136101,10.2,130,129,1,True,False,wall,89063,22016
1523,-10.23,0,0.15367350000000002,0.09602725385533024,10.2,24,23,0,True,False,wall,89087,22022
1524,7.939999999999927,20,0.15168800000000005,0.05853087914984603,10.4,209,208,2,True,False,wall,89296,22075
1525,9.249999999999975,20,0.15094700000000005,0.023850906618846285,10.6,78,77,2,True,False,wall,89374,22094
1526,-0.4999999999999929,10,0.15045299999999995,0.06810231383692902,10.6,52,51,1,True,False,wall,89426,22107
1527,-11.500000000000002,0,0.14901850000000005,0.06199791704803877,10.6,151,150,0,True,False,wall,89577,22145
1528,-10.44,0,0.14859100000000003,0.000888812768442387,10.6,45,44,0,True,False,wall,89622,22156
1529,27.909999999999982,40,0.14655799999999997,0.05741434001322853,10.7,214,213,4,True,False,wall,89836,22210
1530,-0.4399999999999942,10,0.14612100000000006,0.08045564319366928,10.6,46,45,1,True,False,wall,89882,22221
1531,18.869999999999937,30,0.14500950000000012,0.060788721231551004,10.9,117,116,3,True,False,wall,89999,22250
1532,7.459999999999816,20,0.14256800000000003,0.06570647260881603,11.1,257,256,2,True,False,wall,90256,22315
1533,-10.23,0,0.14234000000000002,0.049492752383230254,11,24,23,0,True,False,wall,90280,22321
1534,-10.33,0,0.14201699999999995,0.03686836369888624,10.9,34,33,0,True,False,wall,90314,22329
1535,9.729999999999979,20,0.14173199999999997,0.01891146370326169,11.1,30,29,2,True,False,wall,90344,22337
1536,-0.9099999999999877,10,0.14084850000000004,0.08970728366757216,11.2,93,92,1,True,False,wall,90437,22360
1537,-10.55,0,0.14031650000000007,0.0740522619785874,11.2,56,55,0,True,False,wall,90493,22374
1538,9.449999999999957,20,0.1397655,0.031948865935971425,11.4,58,57,2,True,False,wall,90551,22388
